transaction_id,customer_id,product_id,quantity,transaction_date,category,price,total_amount
2680,41,59,2,2024-02-25,Clothing,224.66,449.32
2681,105,97,2,2023-03-29,Clothing,64.5,129.0
2682,389,99,3,2022-12-13,Sports,7.85,23.549999999999997
2683,378,58,2,2024-03-26,Books,337.94,675.88
2684,193,58,1,2023-02-18,Books,337.94,337.94
2685,401,51,2,2023-03-07,Books,19.84,39.68
2686,278,84,3,2023-01-14,Sports,436.02,1308.06
2687,354,2,1,2024-09-24,Home,387.87,387.87
2688,237,41,2,2024-06-13,Electronics,482.73,965.46
2689,425,83,4,2023-03-04,Sports,206.42,825.68
2690,221,82,1,2022-07-11,Clothing,488.7,488.7
2691,68,16,1,2022-02-10,Sports,87.69,87.69
2692,197,4,4,2022-05-16,Books,485.06,1940.24
2693,256,12,4,2022-04-16,Home,218.29,873.16
2694,139,29,2,2023-06-03,Clothing,33.26,66.52
2695,312,7,2,2024-03-24,Clothing,41.38,82.76
2696,435,14,3,2022-05-06,Books,310.49,931.47
2697,149,12,3,2023-02-04,Home,218.29,654.87
2698,99,99,1,2022-03-20,Sports,7.85,7.85
2699,76,5,4,2023-01-24,Books,229.63,918.52
2700,282,81,4,2022-03-15,Books,28.86,115.44
2701,371,32,3,2024-10-25,Electronics,24.48,73.44
2702,403,74,1,2022-03-23,Clothing,111.76,111.76
2703,109,43,1,2024-02-15,Electronics,476.15,476.15
2704,188,81,3,2024-09-17,Books,28.86,86.58
2705,199,69,3,2022-10-05,Clothing,287.45,862.3499999999999
2706,303,45,3,2024-04-19,Clothing,434.62,1303.8600000000001
2707,327,9,2,2022-08-12,Electronics,262.29,524.58
2708,154,49,1,2024-12-27,Books,335.1,335.1
2709,40,33,1,2023-08-29,Home,65.44,65.44
2710,133,100,1,2022-01-19,Sports,165.67,165.67
2711,405,100,3,2023-10-02,Sports,165.67,497.01
2712,462,18,3,2022-04-07,Sports,23.15,69.44999999999999
2713,132,9,3,2024-12-11,Electronics,262.29,786.8700000000001
2714,279,62,3,2022-06-24,Books,347.85,1043.5500000000002
2715,362,57,4,2022-12-14,Electronics,51.48,205.92
2716,84,29,3,2022-01-01,Clothing,33.26,99.78
2717,399,78,2,2022-03-04,Clothing,57.76,115.52
2718,242,25,4,2022-08-14,Sports,434.79,1739.16
2719,116,15,4,2023-02-27,Books,354.85,1419.4
2720,109,6,3,2024-11-08,Clothing,121.84,365.52
2721,221,42,1,2022-01-31,Books,7.45,7.45
2722,392,29,3,2024-04-24,Clothing,33.26,99.78
2723,41,79,1,2023-09-25,Books,330.63,330.63
2724,368,93,3,2022-01-24,Home,382.33,1146.99
2725,147,4,3,2024-04-16,Books,485.06,1455.18
2726,112,82,1,2024-09-09,Clothing,488.7,488.7
2727,103,57,1,2022-06-10,Electronics,51.48,51.48
2728,46,49,1,2022-04-24,Books,335.1,335.1
2729,412,44,1,2023-05-19,Sports,321.36,321.36
2730,494,80,2,2024-08-12,Clothing,499.71,999.42
2731,475,75,1,2022-12-23,Sports,331.15,331.15
2732,324,14,3,2022-06-18,Books,310.49,931.47
2733,378,3,3,2024-08-26,Home,69.78,209.34
2734,271,62,2,2022-08-30,Books,347.85,695.7
2735,483,64,1,2022-05-19,Clothing,472.58,472.58
2736,421,45,3,2022-04-07,Clothing,434.62,1303.8600000000001
2737,385,82,2,2022-05-27,Clothing,488.7,977.4
2738,195,58,3,2024-12-16,Books,337.94,1013.8199999999999
2739,367,20,2,2024-12-01,Clothing,333.58,667.16
2740,280,58,2,2024-05-15,Books,337.94,675.88
2741,283,89,4,2023-06-27,Electronics,205.05,820.2
2742,40,57,4,2023-11-23,Electronics,51.48,205.92
2743,447,77,1,2024-10-22,Home,327.36,327.36
2744,189,68,4,2024-06-22,Home,435.11,1740.44
2745,164,78,2,2023-12-31,Clothing,57.76,115.52
2746,482,97,3,2022-11-27,Clothing,64.5,193.5
2747,477,92,3,2023-09-09,Electronics,404.88,1214.6399999999999
2748,24,52,1,2023-02-08,Books,157.43,157.43
2749,24,37,4,2023-05-23,Home,256.08,1024.32
2750,490,8,1,2024-11-04,Home,89.03,89.03
2751,4,44,2,2022-08-14,Sports,321.36,642.72
2752,323,98,4,2024-09-10,Home,274.52,1098.08
2753,290,5,1,2024-05-14,Books,229.63,229.63
2754,441,69,3,2024-01-15,Clothing,287.45,862.3499999999999
2755,433,31,3,2023-05-08,Sports,468.62,1405.8600000000001
2756,471,45,1,2022-11-15,Clothing,434.62,434.62
2757,181,9,1,2024-02-12,Electronics,262.29,262.29
2758,248,32,1,2023-03-28,Electronics,24.48,24.48
2759,116,33,2,2024-08-01,Home,65.44,130.88
2760,279,67,2,2024-04-27,Home,310.83,621.66
2761,365,30,3,2024-10-13,Home,267.93,803.79
2762,69,76,2,2024-06-02,Electronics,199.96,399.92
2763,351,29,2,2023-02-23,Clothing,33.26,66.52
2764,254,3,4,2024-05-14,Home,69.78,279.12
2765,181,90,2,2024-02-28,Books,166.88,333.76
2766,318,57,4,2023-05-10,Electronics,51.48,205.92
2767,169,30,2,2024-11-28,Home,267.93,535.86
2768,313,9,3,2022-06-11,Electronics,262.29,786.8700000000001
2769,249,26,1,2022-05-01,Home,106.89,106.89
2770,188,2,3,2023-02-03,Home,387.87,1163.6100000000001
2771,54,62,2,2023-12-29,Books,347.85,695.7
2772,326,3,1,2023-07-15,Home,69.78,69.78
2773,357,46,1,2023-08-27,Sports,230.1,230.1
2774,313,68,1,2023-06-24,Home,435.11,435.11
2775,138,25,4,2022-12-22,Sports,434.79,1739.16
2776,168,51,3,2023-10-22,Books,19.84,59.519999999999996
2777,391,13,4,2023-03-08,Clothing,128.11,512.44
2778,103,44,1,2024-12-24,Sports,321.36,321.36
2779,422,35,3,2023-07-17,Books,467.27,1401.81
2780,85,55,3,2024-03-27,Electronics,338.35,1015.0500000000001
2781,317,87,2,2023-12-12,Books,370.53,741.06
2782,212,9,4,2022-01-12,Electronics,262.29,1049.16
2783,3,2,4,2022-08-27,Home,387.87,1551.48
2784,384,61,2,2023-03-29,Clothing,92.69,185.38
2785,179,41,4,2023-01-18,Electronics,482.73,1930.92
2786,342,44,1,2024-02-21,Sports,321.36,321.36
2787,303,64,1,2022-02-17,Clothing,472.58,472.58
2788,452,31,4,2022-11-13,Sports,468.62,1874.48
2789,476,47,2,2022-07-28,Books,260.22,520.44
2790,332,2,3,2023-07-31,Home,387.87,1163.6100000000001
2791,38,96,4,2022-11-11,Books,409.83,1639.32
2792,499,82,3,2024-01-24,Clothing,488.7,1466.1
2793,420,77,2,2024-11-25,Home,327.36,654.72
2794,239,69,3,2024-07-03,Clothing,287.45,862.3499999999999
2795,169,58,2,2024-01-25,Books,337.94,675.88
2796,453,44,2,2023-07-08,Sports,321.36,642.72
2797,397,74,1,2023-02-07,Clothing,111.76,111.76
2798,343,56,1,2022-02-08,Home,485.11,485.11
2799,314,43,2,2023-08-04,Electronics,476.15,952.3
2800,306,89,4,2022-06-29,Electronics,205.05,820.2
2801,30,34,1,2022-01-12,Home,228.84,228.84
2802,190,30,2,2024-07-31,Home,267.93,535.86
2803,357,71,3,2023-07-02,Books,465.82,1397.46
2804,25,70,3,2022-03-04,Sports,20.04,60.12
2805,112,55,4,2024-04-23,Electronics,338.35,1353.4
2806,411,67,3,2024-10-05,Home,310.83,932.49
2807,435,13,3,2022-02-03,Clothing,128.11,384.33000000000004
2808,206,3,2,2024-01-22,Home,69.78,139.56
2809,185,26,3,2022-02-18,Home,106.89,320.67
2810,382,57,3,2023-10-20,Electronics,51.48,154.44
2811,496,24,3,2023-12-02,Sports,294.75,884.25
2812,379,53,3,2024-12-16,Books,353.82,1061.46
2813,47,70,2,2022-04-19,Sports,20.04,40.08
2814,374,43,3,2024-09-11,Electronics,476.15,1428.4499999999998
2815,228,60,4,2022-01-24,Sports,434.73,1738.92
2816,39,58,1,2022-08-09,Books,337.94,337.94
2817,16,49,4,2022-11-11,Books,335.1,1340.4
2818,22,42,1,2022-10-21,Books,7.45,7.45
2819,213,76,4,2024-10-30,Electronics,199.96,799.84
2820,310,100,1,2024-10-16,Sports,165.67,165.67
2821,149,66,1,2024-10-14,Clothing,251.1,251.1
2822,456,11,1,2023-09-30,Clothing,415.3,415.3
2823,241,98,1,2022-09-24,Home,274.52,274.52
2824,272,90,2,2022-03-29,Books,166.88,333.76
2825,59,18,4,2023-03-31,Sports,23.15,92.6
2826,287,85,1,2024-01-27,Sports,392.28,392.28
2827,426,100,4,2023-03-07,Sports,165.67,662.68
2828,202,52,3,2024-06-29,Books,157.43,472.29
2829,32,46,1,2022-08-30,Sports,230.1,230.1
2830,443,44,4,2023-12-03,Sports,321.36,1285.44
2831,162,22,2,2024-06-20,Books,422.86,845.72
2832,255,53,4,2024-01-11,Books,353.82,1415.28
2833,254,59,1,2022-03-07,Clothing,224.66,224.66
2834,9,94,3,2024-08-29,Electronics,399.92,1199.76
2835,465,30,4,2023-01-13,Home,267.93,1071.72
2836,139,8,3,2023-01-23,Home,89.03,267.09000000000003
2837,480,98,2,2024-02-20,Home,274.52,549.04
2838,10,57,4,2022-07-28,Electronics,51.48,205.92
2839,214,73,4,2022-01-16,Sports,339.87,1359.48
2840,273,20,2,2024-09-12,Clothing,333.58,667.16
2841,324,25,2,2023-01-02,Sports,434.79,869.58
2842,48,19,2,2024-02-19,Home,369.52,739.04
2843,436,5,1,2023-03-16,Books,229.63,229.63
2844,111,75,1,2023-11-21,Sports,331.15,331.15
2845,153,79,4,2024-11-25,Books,330.63,1322.52
2846,123,72,4,2024-04-26,Home,346.32,1385.28
2847,405,83,4,2023-02-26,Sports,206.42,825.68
2848,357,87,3,2023-08-31,Books,370.53,1111.59
2849,102,27,2,2022-01-20,Books,60.4,120.8
2850,241,40,4,2023-11-07,Sports,493.38,1973.52
2851,321,96,2,2023-01-17,Books,409.83,819.66
2852,191,26,1,2023-09-01,Home,106.89,106.89
2853,217,27,2,2022-05-23,Books,60.4,120.8
2854,51,62,3,2022-03-03,Books,347.85,1043.5500000000002
2855,292,83,3,2022-08-26,Sports,206.42,619.26
2856,81,50,2,2024-07-15,Books,74.13,148.26
2857,489,42,3,2022-12-08,Books,7.45,22.35
2858,383,29,3,2023-03-31,Clothing,33.26,99.78
2859,88,39,1,2022-10-09,Sports,78.43,78.43
2860,194,60,4,2024-06-04,Sports,434.73,1738.92
2861,104,41,3,2024-10-21,Electronics,482.73,1448.19
2862,271,33,4,2023-12-24,Home,65.44,261.76
2863,96,83,2,2022-03-28,Sports,206.42,412.84
2864,423,83,2,2023-10-27,Sports,206.42,412.84
2865,379,97,3,2024-05-11,Clothing,64.5,193.5
2866,198,16,2,2022-03-02,Sports,87.69,175.38
2867,1,23,1,2024-03-07,Sports,403.81,403.81
2868,495,7,3,2022-04-05,Clothing,41.38,124.14000000000001
2869,407,26,3,2024-02-25,Home,106.89,320.67
2870,378,96,3,2024-08-18,Books,409.83,1229.49
2871,167,12,2,2022-10-24,Home,218.29,436.58
2872,126,72,2,2023-11-25,Home,346.32,692.64
2873,313,5,3,2023-02-03,Books,229.63,688.89
2874,81,92,4,2024-08-03,Electronics,404.88,1619.52
2875,418,69,2,2023-06-18,Clothing,287.45,574.9
2876,251,49,2,2023-02-06,Books,335.1,670.2
2877,169,26,3,2022-05-10,Home,106.89,320.67
2878,477,5,4,2022-10-19,Books,229.63,918.52
2879,73,22,3,2022-10-03,Books,422.86,1268.58
2880,141,79,2,2024-06-30,Books,330.63,661.26
2881,70,13,3,2024-07-14,Clothing,128.11,384.33000000000004
2882,262,28,3,2022-02-24,Clothing,138.53,415.59000000000003
2883,340,33,3,2024-01-09,Home,65.44,196.32
2884,308,23,4,2024-11-15,Sports,403.81,1615.24
2885,245,97,3,2024-02-04,Clothing,64.5,193.5
2886,3,18,2,2023-10-04,Sports,23.15,46.3
2887,337,30,3,2023-12-25,Home,267.93,803.79
2888,63,26,4,2024-03-12,Home,106.89,427.56
2889,49,16,1,2024-01-08,Sports,87.69,87.69
2890,76,77,4,2024-01-28,Home,327.36,1309.44
2891,368,39,3,2023-07-21,Sports,78.43,235.29000000000002
2892,175,33,1,2022-12-06,Home,65.44,65.44
2893,109,26,3,2022-06-02,Home,106.89,320.67
2894,183,48,4,2024-09-30,Sports,246.98,987.92
2895,192,65,1,2023-03-03,Books,343.21,343.21
2896,65,38,1,2024-09-29,Home,25.58,25.58
2897,337,2,3,2022-07-23,Home,387.87,1163.6100000000001
2898,451,6,3,2022-11-21,Clothing,121.84,365.52
2899,474,46,4,2024-08-07,Sports,230.1,920.4
2900,271,50,3,2024-08-08,Books,74.13,222.39
2901,100,38,1,2024-07-27,Home,25.58,25.58
2902,32,88,2,2024-08-14,Sports,439.87,879.74
2903,352,18,2,2024-06-12,Sports,23.15,46.3
2904,128,27,4,2023-03-11,Books,60.4,241.6
2905,452,41,3,2023-01-06,Electronics,482.73,1448.19
2906,402,72,4,2024-07-21,Home,346.32,1385.28
2907,369,92,2,2022-09-06,Electronics,404.88,809.76
2908,339,74,2,2024-06-09,Clothing,111.76,223.52
2909,43,17,3,2022-06-30,Electronics,87.97,263.90999999999997
2910,372,62,1,2023-12-04,Books,347.85,347.85
2911,419,29,3,2024-09-25,Clothing,33.26,99.78
2912,488,58,2,2022-03-19,Books,337.94,675.88
2913,78,70,1,2024-07-07,Sports,20.04,20.04
2914,314,78,4,2024-06-03,Clothing,57.76,231.04
2915,289,22,2,2022-12-02,Books,422.86,845.72
2916,270,6,4,2022-02-19,Clothing,121.84,487.36
2917,162,26,1,2022-03-26,Home,106.89,106.89
2918,189,39,4,2023-11-26,Sports,78.43,313.72
2919,247,12,2,2022-01-04,Home,218.29,436.58
2920,388,99,3,2024-09-19,Sports,7.85,23.549999999999997
2921,216,14,4,2022-11-13,Books,310.49,1241.96
2922,315,22,2,2024-02-02,Books,422.86,845.72
2923,413,51,2,2023-09-04,Books,19.84,39.68
2924,339,23,1,2024-10-01,Sports,403.81,403.81
2925,390,48,2,2024-07-02,Sports,246.98,493.96
2926,377,71,3,2024-03-09,Books,465.82,1397.46
2927,481,50,3,2022-04-29,Books,74.13,222.39
2928,433,89,4,2022-12-16,Electronics,205.05,820.2
2929,168,13,4,2024-07-05,Clothing,128.11,512.44
2930,339,85,4,2023-11-18,Sports,392.28,1569.12
2931,193,10,4,2023-06-26,Books,171.82,687.28
2932,453,55,3,2024-12-14,Electronics,338.35,1015.0500000000001
2933,283,9,1,2022-12-27,Electronics,262.29,262.29
2934,336,79,4,2023-12-09,Books,330.63,1322.52
2935,390,52,1,2023-11-16,Books,157.43,157.43
2936,488,2,2,2022-11-26,Home,387.87,775.74
2937,13,25,2,2022-08-07,Sports,434.79,869.58
2938,240,13,4,2022-07-27,Clothing,128.11,512.44
2939,320,98,2,2024-04-24,Home,274.52,549.04
2940,446,51,1,2022-03-26,Books,19.84,19.84
2941,483,58,1,2023-11-16,Books,337.94,337.94
2942,147,34,2,2022-09-02,Home,228.84,457.68
2943,204,35,4,2024-05-21,Books,467.27,1869.08
2944,80,3,1,2024-10-19,Home,69.78,69.78
2945,379,59,1,2023-08-19,Clothing,224.66,224.66
2946,43,70,3,2023-11-16,Sports,20.04,60.12
2947,458,48,4,2024-10-10,Sports,246.98,987.92
2948,89,64,3,2024-10-10,Clothing,472.58,1417.74
2949,148,19,2,2022-12-16,Home,369.52,739.04
2950,95,67,2,2022-10-09,Home,310.83,621.66
2951,452,82,3,2022-10-20,Clothing,488.7,1466.1
2952,428,73,4,2024-09-10,Sports,339.87,1359.48
2953,151,76,1,2022-01-20,Electronics,199.96,199.96
2954,2,5,2,2024-01-29,Books,229.63,459.26
2955,376,67,4,2023-02-09,Home,310.83,1243.32
2956,22,11,4,2023-12-02,Clothing,415.3,1661.2
2957,371,94,2,2024-09-06,Electronics,399.92,799.84
2958,313,68,2,2022-01-26,Home,435.11,870.22
2959,485,69,4,2023-07-20,Clothing,287.45,1149.8
2960,328,1,1,2023-01-30,Books,165.97,165.97
2961,7,91,3,2024-09-27,Clothing,335.46,1006.3799999999999
2962,206,92,2,2023-06-07,Electronics,404.88,809.76
2963,440,63,3,2024-05-11,Clothing,419.87,1259.6100000000001
2964,375,29,4,2024-03-12,Clothing,33.26,133.04
2965,451,82,3,2023-07-04,Clothing,488.7,1466.1
2966,114,12,1,2022-03-28,Home,218.29,218.29
2967,272,77,4,2024-04-12,Home,327.36,1309.44
2968,83,41,1,2023-01-22,Electronics,482.73,482.73
2969,179,2,4,2024-08-20,Home,387.87,1551.48
2970,210,37,1,2023-10-30,Home,256.08,256.08
2971,500,45,4,2022-10-13,Clothing,434.62,1738.48
2972,464,80,1,2023-11-29,Clothing,499.71,499.71
2973,328,48,4,2024-08-22,Sports,246.98,987.92
2974,124,24,1,2023-01-04,Sports,294.75,294.75
2975,481,99,4,2023-10-17,Sports,7.85,31.4
2976,113,22,1,2023-10-16,Books,422.86,422.86
2977,12,100,2,2023-11-28,Sports,165.67,331.34
2978,126,11,3,2024-10-20,Clothing,415.3,1245.9
2979,53,58,4,2024-07-03,Books,337.94,1351.76
2980,331,46,1,2022-10-15,Sports,230.1,230.1
2981,389,29,2,2022-04-05,Clothing,33.26,66.52
2982,283,35,4,2023-10-31,Books,467.27,1869.08
2983,140,15,4,2022-02-10,Books,354.85,1419.4
2984,401,60,4,2022-11-27,Sports,434.73,1738.92
2985,390,95,3,2023-05-19,Electronics,220.61,661.83
2986,97,42,1,2022-10-02,Books,7.45,7.45
2987,5,43,1,2022-06-28,Electronics,476.15,476.15
2988,57,80,4,2022-05-17,Clothing,499.71,1998.84
2989,412,74,4,2024-02-06,Clothing,111.76,447.04
2990,334,49,4,2024-09-14,Books,335.1,1340.4
2991,69,64,2,2022-08-31,Clothing,472.58,945.16
2992,118,32,4,2022-07-16,Electronics,24.48,97.92
2993,376,64,3,2023-06-10,Clothing,472.58,1417.74
2994,59,2,1,2023-09-24,Home,387.87,387.87
2995,33,24,3,2023-02-12,Sports,294.75,884.25
2996,318,87,4,2023-11-22,Books,370.53,1482.12
2997,50,66,2,2022-06-19,Clothing,251.1,502.2
2998,368,38,4,2022-06-08,Home,25.58,102.32
2999,489,31,4,2023-03-23,Sports,468.62,1874.48
3000,19,26,4,2024-10-14,Home,106.89,427.56
3001,214,29,4,2024-12-16,Clothing,33.26,133.04
3002,197,67,4,2022-04-22,Home,310.83,1243.32
3003,379,78,1,2022-02-17,Clothing,57.76,57.76
3004,450,25,3,2023-01-11,Sports,434.79,1304.3700000000001
3005,478,48,2,2024-04-07,Sports,246.98,493.96
3006,47,65,4,2022-02-02,Books,343.21,1372.84
3007,167,53,2,2023-05-19,Books,353.82,707.64
3008,452,67,1,2023-09-19,Home,310.83,310.83
3009,289,90,3,2024-10-23,Books,166.88,500.64
3010,141,18,4,2022-02-11,Sports,23.15,92.6
3011,84,9,1,2022-01-09,Electronics,262.29,262.29
3012,182,38,1,2024-09-26,Home,25.58,25.58
3013,391,87,3,2024-03-29,Books,370.53,1111.59
3014,79,21,4,2023-10-19,Home,239.94,959.76
3015,215,65,3,2024-02-29,Books,343.21,1029.6299999999999
3016,14,21,3,2024-11-16,Home,239.94,719.8199999999999
3017,215,27,2,2024-12-02,Books,60.4,120.8
3018,403,70,2,2023-08-21,Sports,20.04,40.08
3019,128,44,3,2024-07-24,Sports,321.36,964.08
3020,310,100,2,2024-10-08,Sports,165.67,331.34
3021,477,28,1,2022-01-21,Clothing,138.53,138.53
3022,248,45,3,2024-09-25,Clothing,434.62,1303.8600000000001
3023,404,17,4,2023-04-02,Electronics,87.97,351.88
3024,29,40,4,2024-10-10,Sports,493.38,1973.52
3025,280,3,1,2022-09-22,Home,69.78,69.78
3026,338,76,4,2022-07-03,Electronics,199.96,799.84
3027,319,76,4,2022-08-15,Electronics,199.96,799.84
3028,202,66,3,2024-12-28,Clothing,251.1,753.3
3029,361,46,1,2024-08-26,Sports,230.1,230.1
3030,57,86,3,2024-03-15,Electronics,285.67,857.01
3031,392,87,1,2023-12-24,Books,370.53,370.53
3032,218,30,3,2024-12-31,Home,267.93,803.79
3033,62,69,3,2024-09-28,Clothing,287.45,862.3499999999999
3034,157,9,2,2024-05-24,Electronics,262.29,524.58
3035,202,85,4,2022-03-25,Sports,392.28,1569.12
3036,17,11,1,2024-01-10,Clothing,415.3,415.3
3037,322,69,4,2022-08-11,Clothing,287.45,1149.8
3038,6,99,2,2024-03-03,Sports,7.85,15.7
3039,58,91,1,2024-01-03,Clothing,335.46,335.46
3040,325,66,2,2023-02-09,Clothing,251.1,502.2
3041,412,88,4,2022-11-25,Sports,439.87,1759.48
3042,318,31,3,2023-03-02,Sports,468.62,1405.8600000000001
3043,169,33,2,2024-02-09,Home,65.44,130.88
3044,453,39,2,2023-08-31,Sports,78.43,156.86
3045,82,94,3,2023-06-10,Electronics,399.92,1199.76
3046,474,46,4,2023-09-17,Sports,230.1,920.4
3047,468,37,2,2022-03-18,Home,256.08,512.16
3048,425,92,4,2024-07-08,Electronics,404.88,1619.52
3049,433,60,3,2024-08-03,Sports,434.73,1304.19
3050,219,31,1,2023-04-11,Sports,468.62,468.62
3051,177,11,2,2023-05-07,Clothing,415.3,830.6
3052,204,87,4,2022-11-09,Books,370.53,1482.12
3053,71,2,3,2022-11-04,Home,387.87,1163.6100000000001
3054,387,27,3,2023-11-22,Books,60.4,181.2
3055,266,99,2,2022-03-30,Sports,7.85,15.7
3056,98,2,1,2024-01-05,Home,387.87,387.87
3057,345,21,2,2024-02-17,Home,239.94,479.88
3058,291,58,4,2024-01-21,Books,337.94,1351.76
3059,208,5,3,2023-01-06,Books,229.63,688.89
3060,2,52,1,2023-03-27,Books,157.43,157.43
3061,124,45,4,2022-06-16,Clothing,434.62,1738.48
3062,280,85,2,2023-01-27,Sports,392.28,784.56
3063,74,93,3,2024-01-06,Home,382.33,1146.99
3064,166,20,2,2023-05-06,Clothing,333.58,667.16
3065,22,61,1,2024-07-13,Clothing,92.69,92.69
3066,154,38,1,2024-12-02,Home,25.58,25.58
3067,427,20,1,2024-08-02,Clothing,333.58,333.58
3068,439,25,1,2022-01-29,Sports,434.79,434.79
3069,295,2,1,2024-11-20,Home,387.87,387.87
3070,219,32,2,2023-11-24,Electronics,24.48,48.96
3071,157,26,1,2022-05-08,Home,106.89,106.89
3072,495,70,1,2024-02-06,Sports,20.04,20.04
3073,230,41,3,2023-03-17,Electronics,482.73,1448.19
3074,20,67,1,2024-05-18,Home,310.83,310.83
3075,475,97,3,2023-06-08,Clothing,64.5,193.5
3076,41,1,3,2024-01-30,Books,165.97,497.90999999999997
3077,438,51,3,2022-04-20,Books,19.84,59.519999999999996
3078,148,5,2,2022-06-12,Books,229.63,459.26
3079,108,13,2,2023-07-14,Clothing,128.11,256.22
3080,403,19,4,2023-02-03,Home,369.52,1478.08
3081,84,12,4,2023-08-06,Home,218.29,873.16
3082,483,48,3,2023-02-03,Sports,246.98,740.9399999999999
3083,367,25,2,2022-08-27,Sports,434.79,869.58
3084,322,57,1,2024-11-21,Electronics,51.48,51.48
3085,414,35,4,2022-04-20,Books,467.27,1869.08
3086,309,76,2,2022-10-27,Electronics,199.96,399.92
3087,290,94,1,2024-09-28,Electronics,399.92,399.92
3088,406,5,1,2024-02-03,Books,229.63,229.63
3089,323,98,2,2022-09-06,Home,274.52,549.04
3090,134,22,4,2023-06-05,Books,422.86,1691.44
3091,207,77,2,2022-02-03,Home,327.36,654.72
3092,283,57,4,2022-08-16,Electronics,51.48,205.92
3093,266,47,3,2023-08-08,Books,260.22,780.6600000000001
3094,73,54,2,2024-08-15,Clothing,104.92,209.84
3095,481,3,2,2024-03-23,Home,69.78,139.56
3096,352,53,4,2023-12-25,Books,353.82,1415.28
3097,48,84,4,2023-08-07,Sports,436.02,1744.08
3098,326,31,2,2023-07-24,Sports,468.62,937.24
3099,233,69,1,2022-08-08,Clothing,287.45,287.45
3100,443,88,1,2024-02-26,Sports,439.87,439.87
3101,100,33,1,2023-06-12,Home,65.44,65.44
3102,59,72,3,2022-03-16,Home,346.32,1038.96
3103,258,88,3,2022-05-16,Sports,439.87,1319.6100000000001
3104,413,50,4,2022-03-15,Books,74.13,296.52
3105,452,84,3,2022-09-11,Sports,436.02,1308.06
3106,65,16,1,2024-11-07,Sports,87.69,87.69
3107,83,76,2,2024-10-18,Electronics,199.96,399.92
3108,154,77,3,2024-12-02,Home,327.36,982.08
3109,473,39,3,2022-02-19,Sports,78.43,235.29000000000002
3110,266,89,1,2023-05-30,Electronics,205.05,205.05
3111,309,46,3,2024-01-14,Sports,230.1,690.3
3112,79,96,4,2024-01-01,Books,409.83,1639.32
3113,315,88,2,2023-07-25,Sports,439.87,879.74
3114,150,47,1,2023-07-30,Books,260.22,260.22
3115,435,44,4,2024-06-21,Sports,321.36,1285.44
3116,48,9,1,2022-07-21,Electronics,262.29,262.29
3117,405,87,4,2022-07-26,Books,370.53,1482.12
3118,379,50,2,2023-02-19,Books,74.13,148.26
3119,248,77,2,2022-08-09,Home,327.36,654.72
3120,278,60,4,2024-01-28,Sports,434.73,1738.92
3121,356,96,4,2024-02-02,Books,409.83,1639.32
3122,98,15,4,2023-07-17,Books,354.85,1419.4
3123,414,36,4,2023-01-04,Clothing,161.5,646.0
3124,25,63,4,2024-06-14,Clothing,419.87,1679.48
3125,493,69,4,2022-07-23,Clothing,287.45,1149.8
3126,284,86,2,2024-11-14,Electronics,285.67,571.34
3127,449,80,4,2024-08-14,Clothing,499.71,1998.84
3128,369,41,3,2022-03-10,Electronics,482.73,1448.19
3129,301,74,2,2023-05-31,Clothing,111.76,223.52
3130,68,24,1,2022-08-28,Sports,294.75,294.75
3131,7,82,2,2022-12-27,Clothing,488.7,977.4
3132,305,49,1,2024-11-20,Books,335.1,335.1
3133,137,18,1,2023-12-08,Sports,23.15,23.15
3134,164,7,3,2023-11-21,Clothing,41.38,124.14000000000001
3135,83,4,4,2023-10-19,Books,485.06,1940.24
3136,385,90,4,2022-12-10,Books,166.88,667.52
3137,138,69,2,2023-06-20,Clothing,287.45,574.9
3138,420,60,4,2022-12-21,Sports,434.73,1738.92
3139,73,55,3,2024-07-16,Electronics,338.35,1015.0500000000001
3140,237,16,2,2024-09-09,Sports,87.69,175.38
3141,46,99,2,2022-04-15,Sports,7.85,15.7
3142,106,90,2,2024-08-19,Books,166.88,333.76
3143,416,82,4,2023-06-11,Clothing,488.7,1954.8
3144,288,29,4,2023-05-19,Clothing,33.26,133.04
3145,262,23,4,2024-07-19,Sports,403.81,1615.24
3146,176,14,2,2023-12-10,Books,310.49,620.98
3147,166,79,2,2022-08-23,Books,330.63,661.26
3148,145,49,1,2024-10-26,Books,335.1,335.1
3149,330,33,1,2023-05-09,Home,65.44,65.44
3150,370,25,4,2024-05-27,Sports,434.79,1739.16
3151,283,21,2,2024-08-24,Home,239.94,479.88
3152,54,17,4,2024-08-23,Electronics,87.97,351.88
3153,178,23,4,2024-08-21,Sports,403.81,1615.24
3154,419,57,1,2024-06-15,Electronics,51.48,51.48
3155,244,81,3,2022-08-05,Books,28.86,86.58
3156,341,58,4,2023-09-15,Books,337.94,1351.76
3157,127,14,3,2022-12-19,Books,310.49,931.47
3158,409,93,3,2023-11-23,Home,382.33,1146.99
3159,412,20,2,2023-11-06,Clothing,333.58,667.16
3160,367,30,2,2023-09-23,Home,267.93,535.86
3161,271,19,4,2022-11-21,Home,369.52,1478.08
3162,132,53,1,2024-06-19,Books,353.82,353.82
3163,93,56,1,2022-11-04,Home,485.11,485.11
3164,379,77,4,2023-10-16,Home,327.36,1309.44
3165,73,82,4,2022-10-12,Clothing,488.7,1954.8
3166,411,23,1,2023-01-27,Sports,403.81,403.81
3167,410,62,3,2022-12-26,Books,347.85,1043.5500000000002
3168,403,33,4,2024-02-08,Home,65.44,261.76
